# segment file written by condition_segs: version 05/07/22
# some SrTiO3 data from http://mimp.materials.cmu.edu/~gr20/Grain_Boundary_Data_Archive/SrTiO3_1/SrT
# comment: Some SrTiO3 data from the Grain_Boundary_Data_Archive                                               
#   phi1     PHI      phi2     phi1     PHI      phi2        x1         y1         x2         y2 
    4.642    0.615    1.925    4.148    0.742    2.054     18.600     40.180     18.900     42.780
    4.148    0.742    2.054    3.222    0.550    3.087     18.600     40.180     19.050     39.580
    4.148    0.742    2.054    3.222    0.550    3.087     19.050     39.580     22.200     40.180
    5.786    0.292    0.321    2.124    0.634    3.922     18.750      6.150     19.500      7.450
    2.124    0.634    3.922    3.223    0.506    2.574     18.750      6.150     21.000      5.020
    5.046    0.607    1.211    1.107    0.461    5.923     18.750     18.100     22.050     21.910
    1.107    0.461    5.923    0.685    0.546    5.332     18.750     18.100     20.400     16.800
    2.736    0.409    3.812    0.120    0.084    5.662     18.900      8.490     20.700     10.220
    0.120    0.084    5.662    5.786    0.292    0.321     18.900      8.490     19.500      7.450
    0.918    0.336    4.649    5.767    0.433    0.809     19.350      0.430     17.550      0.090
    5.767    0.433    0.809    1.936    0.688    4.477     19.350      0.430     19.500      1.910
    1.936    0.688    4.477    0.918    0.336    4.649     19.350      0.430     20.250      0.090
    1.936    0.688    4.477    3.223    0.506    2.574     19.500      1.910     21.000      2.250
    0.120    0.084    5.662    2.124    0.634    3.922     19.500      7.450     21.900      7.100
    4.148    0.742    2.054    4.464    0.698    1.309     19.500     42.950     20.100     42.780
    1.242    0.196    4.829    5.413    0.505    0.127     20.100     11.600     20.250     12.380
    5.413    0.505    0.127    2.736    0.409    3.812     20.100     11.600     20.400     11.260
    5.092    0.513    1.532    1.936    0.688    4.477     20.250      0.090     21.450      1.470
    1.242    0.196    4.829    5.829    0.962    0.907     20.250     12.380     20.400     12.820
    5.829    0.962    0.907    5.413    0.505    0.127     20.250     12.380     21.000     11.600
    2.736    0.409    3.812    1.162    0.460    4.070     20.400     11.260     20.700     10.220
    1.162    0.460    4.070    5.413    0.505    0.127     20.400     11.260     21.000     11.600
    5.829    0.962    0.907    2.732    0.118    4.065     20.400     12.820     21.150     15.680
    1.107    0.461    5.923    2.732    0.118    4.065     20.400     16.800     21.150     15.680
    0.120    0.084    5.662    1.162    0.460    4.070     20.700     10.220     21.000     10.220
    3.223    0.506    2.574    1.394    0.772    5.434     21.000      2.250     21.000      5.020
    1.394    0.772    5.434    1.936    0.688    4.477     21.000      2.250     21.150      1.990
    1.394    0.772    5.434    2.124    0.634    3.922     21.000      5.020     22.200      6.060
    0.120    0.084    5.662    5.049    0.458    1.396     21.000     10.220     22.500      9.180
    5.049    0.458    1.396    1.162    0.460    4.070     21.000     10.220     21.450     11.520
    5.829    0.962    0.907    1.162    0.460    4.070     21.000     11.600     21.450     11.520
    4.148    0.742    2.054    2.170    0.856    3.829     21.000     42.950     21.450     42.700
    2.797    0.155    3.446    1.936    0.688    4.477     21.150      1.990     21.450      1.470
    1.394    0.772    5.434    2.797    0.155    3.446     21.150      1.990     24.000      2.420
    5.829    0.962    0.907    1.107    0.461    5.923     21.150     15.680     22.500     15.930
    2.797    0.155    3.446    5.092    0.513    1.532     21.450      1.470     22.650      0.090
    5.049    0.458    1.396    5.829    0.962    0.907     21.450     11.520     23.100     11.780
    2.124    0.634    3.922    0.225    0.420    6.156     21.900      7.100     22.200      6.060
    0.225    0.420    6.156    0.120    0.084    5.662     21.900      7.100     22.350      7.710
    4.148    0.742    2.054    2.188    0.204    5.474     21.900     42.440     22.500     40.700
    1.107    0.461    5.923    4.831    0.409    0.807     22.050     21.910     24.000     22.690
    0.225    0.420    6.156    1.394    0.772    5.434     22.200      6.060     22.500      6.060
    0.120    0.084    5.662    4.371    0.576    2.271     22.350      7.710     22.500      9.180
    4.371    0.576    2.271    0.225    0.420    6.156     22.350      7.710     22.650      6.320
    1.394    0.772    5.434    1.456    0.789    5.564     22.500      6.060     23.250      4.070
    1.394    0.772    5.434    1.456    0.789    5.564     23.250      4.070     24.600      3.460
    1.456    0.789    5.564    0.225    0.420    6.156     22.500      6.060     22.650      6.320
    4.371    0.576    2.271    5.049    0.458    1.396     22.500      9.180     23.250      9.270
    5.829    0.962    0.907    0.033    0.505    6.096     22.500     15.930     25.500     13.860
    0.033    0.505    6.096    1.107    0.461    5.923     22.500     15.930     26.100     18.360
    3.222    0.550    3.087    4.440    0.502    2.544     22.500     39.660     22.500     39.840
    4.440    0.502    2.544    4.831    0.409    0.807     22.500     39.660     27.150     38.020
    1.456    0.789    5.564    4.371    0.576    2.271     22.650      6.320     25.200      6.410
    4.440    0.502    2.544    3.671    0.894    2.153     22.650     40.100     23.100     40.360
    1.939    0.311    3.889    3.671    0.894    2.153     22.650     40.440     23.100     40.360
    1.939    0.311    3.889    2.188    0.204    5.474     22.650     40.620     23.250     40.960
    5.753    0.508    0.592    2.188    0.204    5.474     22.950     42.520     23.100     42.440
    5.753    0.508    0.592    0.932    0.789    5.374     22.950     42.700     23.100     42.780
    5.049    0.458    1.396    0.926    0.436    4.764     23.100     11.780     23.250      9.270
    0.926    0.436    4.764    5.829    0.962    0.907     23.100     11.780     24.600     12.120
    4.440    0.502    2.544    1.939    0.311    3.889     23.100     40.360     23.400     40.880
    0.926    0.436    4.764    4.371    0.576    2.271     23.250      9.270     24.000      9.530
    2.188    0.204    5.474    5.753    0.508    0.592     23.250     42.180     23.700     41.220
    4.440    0.502    2.544    2.188    0.204    5.474     23.550     41.140     23.700     41.220
    5.753    0.508    0.592    4.440    0.502    2.544     23.700     41.220     25.950     41.480
    2.797    0.155    3.446    3.706    0.365    2.447     24.000      2.420     24.600      1.210
    3.706    0.365    2.447    1.394    0.772    5.434     24.000      2.420     24.600      3.460
    0.926    0.436    4.764    1.089    0.639    5.864     24.000      9.530     25.200     11.780
    1.089    0.639    5.864    4.371    0.576    2.271     24.000      9.530     25.200      8.140
    1.107    0.461    5.923    1.585    0.628    4.082     24.000     22.690     25.350     21.740
    1.585    0.628    4.082    4.831    0.409    0.807     24.000     22.690     25.650     22.950
    1.155    0.675    5.224    2.797    0.155    3.446     24.450      0.430     22.950      0.090
    2.797    0.155    3.446    3.428    1.033    3.467     24.450      0.430     24.600      1.210
    3.428    1.033    3.467    1.155    0.675    5.224     24.450      0.430     25.350      0.090
    3.706    0.365    2.447    3.428    1.033    3.467     24.600      1.210     25.500      1.390
    3.706    0.365    2.447    1.456    0.789    5.564     24.600      3.460     24.750      3.550
    5.829    0.962    0.907    5.174    0.561    1.876     24.600     12.120     25.500     13.860
    5.174    0.561    1.876    0.926    0.436    4.764     24.600     12.120     25.200     11.780
    1.456    0.789    5.564    0.598    0.569    5.456     24.750      3.550     25.050      5.280
    1.456    0.789    5.564    0.598    0.569    5.456     25.050      5.280     26.100      5.890
    0.598    0.569    5.456    3.706    0.365    2.447     24.750      3.550     25.350      3.200
    4.371    0.576    2.271    4.069    0.719    2.538     25.200      6.410     25.200      8.140
    4.069    0.719    2.538    1.456    0.789    5.564     25.200      6.410     25.950      6.320
    4.069    0.719    2.538    1.089    0.639    5.864     25.200      8.140     27.300      9.010
    1.089    0.639    5.864    5.174    0.561    1.876     25.200     11.780     27.000     11.780
    3.706    0.365    2.447    4.224    0.747    2.080     25.350      3.200     25.500      1.390
    4.224    0.747    2.080    0.598    0.569    5.456     25.350      3.200     27.600      4.500
    1.585    0.628    4.082    1.184    0.698    5.442     25.350     21.740     25.650     22.950
    1.184    0.698    5.442    1.107    0.461    5.923     25.350     21.740     26.100     20.090
    3.428    1.033    3.467    4.224    0.747    2.080     25.500      1.390     28.050      1.470
    5.174    0.561    1.876    0.033    0.505    6.096     25.500     13.860     27.150     13.940
    1.184    0.698    5.442    4.831    0.409    0.807     25.650     22.950     30.450     23.990
    1.184    0.698    5.442    4.831    0.409    0.807     30.450     23.990     31.650     25.890
    1.456    0.789    5.564    6.266    0.724    5.966     25.950      6.320     26.100      5.890
    6.266    0.724    5.966    4.069    0.719    2.538     25.950      6.320     27.450      7.190
    6.266    0.724    5.966    0.598    0.569    5.456     26.100      5.890     27.600      5.540
    1.107    0.461    5.923    0.729    0.855    5.276     26.100     18.360     26.100     18.530
    0.729    0.855    5.276    0.033    0.505    6.096     26.100     18.360     27.150     13.940
    0.729    0.855    5.276    4.816    0.513    1.310     26.100     18.530     27.750     19.140
    1.107    0.461    5.923    4.816    0.513    1.310     26.100     18.530     26.100     20.090
    4.816    0.513    1.310    1.184    0.698    5.442     26.100     20.090     27.450     20.180
    5.753    0.508    0.592    4.440    0.502    2.544     26.100     41.740     26.700     42.260
    5.753    0.508    0.592    2.918    0.428    3.783     26.100     42.950     26.250     42.700
    1.089    0.639    5.864    1.418    0.525    5.240     27.000     11.780     28.200     11.260
    1.418    0.525    5.240    5.174    0.561    1.876     27.000     11.780     27.600     13.160
    0.729    0.855    5.276    5.174    0.561    1.876     27.150     13.940     27.600     13.160
    4.831    0.409    0.807    3.397    0.705    3.525     27.150     38.020     31.050     35.250
    3.397    0.705    3.525    4.440    0.502    2.544     27.150     38.020     28.650     40.620
    1.089    0.639    5.864    2.021    0.609    4.358     27.300      9.010     28.200     11.260
    2.021    0.609    4.358    4.069    0.719    2.538     27.300      9.010     27.750      8.400
    4.440    0.502    2.544    3.054    0.286    3.201     27.300     41.920     28.650     40.620
    4.069    0.719    2.538    0.565    0.454    4.998     27.450      7.190     27.750      8.400
    0.565    0.454    4.998    6.266    0.724    5.966     27.450      7.190     28.500      6.580
    1.184    0.698    5.442    2.684    0.301    4.689     27.450     20.180     28.650     21.220
    1.184    0.698    5.442    2.684    0.301    4.689     28.650     21.220     32.400     20.960
    2.684    0.301    4.689    4.816    0.513    1.310     27.450     20.180     27.750     19.140
    4.224    0.747    2.080    2.275    0.895    4.097     27.600      4.500     28.800      3.290
    0.598    0.569    5.456    2.275    0.895    4.097     27.600      4.500     27.600      5.540
    2.275    0.895    4.097    6.266    0.724    5.966     27.600      5.540     28.650      5.630
    0.729    0.855    5.276    1.418    0.525    5.240     27.600     13.160     28.500     12.820
    1.115    0.272    4.894    5.216    0.202    1.534     27.600     42.950     27.750     43.040
    0.565    0.454    4.998    2.021    0.609    4.358     27.750      8.400     29.100      8.140
    2.684    0.301    4.689    0.729    0.855    5.276     27.750     19.140     32.250     18.790
    4.224    0.747    2.080    0.444    0.638    0.012     28.050      1.470     28.800      3.290
    0.444    0.638    0.012    3.428    1.033    3.467     28.050      1.470     28.650      0.430
    3.054    0.286    3.201    1.770    0.387    4.766     28.050     42.520     28.500     42.780
    1.770    0.387    4.766    5.216    0.202    1.534     28.050     42.700     28.200     42.950
    2.021    0.609    4.358    1.418    0.525    5.240     28.200     11.260     28.350     11.340
    1.418    0.525    5.240    4.245    0.577    2.215     28.350     11.340     28.500     12.820
    4.245    0.577    2.215    2.021    0.609    4.358     28.350     11.340     30.000      9.700
    6.266    0.724    5.966    1.060    0.459    5.735     28.500      6.580     28.650      5.630
    1.060    0.459    5.735    0.565    0.454    4.998     28.500      6.580     29.100      7.450
    4.245    0.577    2.215    0.729    0.855    5.276     28.500     12.820     31.800     14.200
    1.060    0.459    5.735    2.275    0.895    4.097     28.650      5.630     29.550      5.800
    3.397    0.705    3.525    3.054    0.286    3.201     28.650     40.620     31.350     42.000
    2.275    0.895    4.097    0.444    0.638    0.012     28.800      3.290     32.250      4.240
    0.565    0.454    4.998    4.881    0.443    1.170     29.100      7.450     29.100      8.140
    4.881    0.443    1.170    1.060    0.459    5.735     29.100      7.450     30.000      6.410
    4.881    0.443    1.170    2.021    0.609    4.358     29.100      8.140     30.000      9.700
    3.054    0.286    3.201    1.411    0.352    5.100     29.250     42.700     29.700     42.780
    2.275    0.895    4.097    3.056    0.533    3.104     29.550      5.800     31.950      5.280
    3.056    0.533    3.104    1.060    0.459    5.735     29.550      5.800     30.000      6.410
    4.881    0.443    1.170    3.056    0.533    3.104     30.000      6.410     31.650      6.320
    4.881    0.443    1.170    4.245    0.577    2.215     30.000      9.700     31.050      9.790
    3.054    0.286    3.201    0.315    0.796    5.337     30.600     42.950     31.050     42.700
    0.444    0.638    0.012    1.219    0.212    5.678     31.050      1.130     31.350      1.130
    4.245    0.577    2.215    1.208    0.746    5.450     31.050      9.790     32.400     10.220
    1.208    0.746    5.450    4.881    0.443    1.170     31.050      9.790     32.400      9.700
    3.397    0.705    3.525    1.274    0.674    5.706     31.050     35.250     32.700     36.550
    3.397    0.705    3.525    1.274    0.674    5.706     32.700     36.550     35.250     36.810
    1.274    0.674    5.706    4.831    0.409    0.807     31.050     35.250     31.650     25.890
    3.397    0.705    3.525    0.968    0.835    5.647     31.500     41.920     31.650     41.480
    3.056    0.533    3.104    0.631    0.656    4.914     31.650      6.320     31.950      6.150
    0.631    0.656    4.914    4.881    0.443    1.170     31.650      6.320     32.850      8.230
    1.274    0.674    5.706    1.184    0.698    5.442     31.650     25.890     34.350     24.510
    0.968    0.835    5.647    1.374    0.509    4.803     31.650     41.480     31.800     41.920
    3.397    0.705    3.525    1.374    0.509    4.803     31.650     41.480     31.950     41.480
    0.729    0.855    5.276    2.498    0.999    4.066     31.800     14.200     32.850     17.750
    2.498    0.999    4.066    4.245    0.577    2.215     31.800     14.200     32.850     13.420
    2.275    0.895    4.097    3.075    0.449    3.832     31.950      5.280     32.250      4.240
    3.075    0.449    3.832    3.056    0.533    3.104     31.950      5.280     31.950      6.150
    0.631    0.656    4.914    3.075    0.449    3.832     31.950      6.150     33.600      7.450
    0.954    0.548    4.998    1.374    0.509    4.803     31.950     41.480     32.100     41.920
    0.954    0.548    4.998    3.397    0.705    3.525     31.950     41.480     32.250     41.480
    0.444    0.638    0.012    3.075    0.449    3.832     32.250      4.240     33.450      3.720
    0.729    0.855    5.276    6.223    0.743    6.169     32.250     18.790     32.850     17.750
    6.223    0.743    6.169    2.684    0.301    4.689     32.250     18.790     32.700     20.090
    4.881    0.443    1.170    5.446    0.754    0.377     32.400      9.700     32.850      8.230
    5.446    0.754    0.377    1.208    0.746    5.450     32.400      9.700     32.400     10.220
    5.446    0.754    0.377    4.245    0.577    2.215     32.400     10.220     32.850     11.340
    1.184    0.698    5.442    4.064    0.509    2.316     32.400     20.960     33.900     21.650
    4.064    0.509    2.316    2.684    0.301    4.689     32.400     20.960     32.700     20.090
    0.954    0.548    4.998    2.537    0.275    3.051     32.400     41.740     32.400     41.920
    2.537    0.275    3.051    3.397    0.705    3.525     32.550     41.480     32.850     41.480
    6.223    0.743    6.169    4.064    0.509    2.316     32.700     20.090     33.900     19.570
    2.537    0.275    3.051    0.643    0.223    6.143     32.700     41.920     32.850     41.480
    0.631    0.656    4.914    5.446    0.754    0.377     32.850      8.230     33.150      8.230
    4.245    0.577    2.215    2.735    0.690    3.114     32.850     11.340     32.850     13.420
    2.735    0.690    3.114    5.446    0.754    0.377     32.850     11.340     35.100     12.120
    2.498    0.999    4.066    2.735    0.690    3.114     32.850     13.420     35.100     12.120
    2.498    0.999    4.066    6.223    0.743    6.169     32.850     17.750     33.750     18.100
    0.643    0.223    6.143    3.397    0.705    3.525     32.850     41.480     33.150     41.480
    5.446    0.754    0.377    0.485    0.645    6.272     33.150      8.230     34.200      9.010
    5.446    0.754    0.377    0.485    0.645    6.272     34.200      9.010     35.100      8.140
    0.485    0.645    6.272    0.631    0.656    4.914     33.150      8.230     33.600      7.450
    0.932    0.808    5.744    0.643    0.223    6.143     33.150     41.480     33.300     41.920
    0.932    0.808    5.744    3.397    0.705    3.525     33.150     41.480     35.250     36.810
    0.444    0.638    0.012    0.514    0.534    6.122     33.450      3.720     33.900      1.730
    0.514    0.534    6.122    3.075    0.449    3.832     33.450      3.720     34.650      4.070
    0.485    0.645    6.272    3.075    0.449    3.832     33.600      7.450     34.350      7.360
    6.223    0.743    6.169    5.453    0.793    1.326     33.750     18.100     33.900     19.570
    5.453    0.793    1.326    2.498    0.999    4.066     33.750     18.100     35.700     16.970
    5.453    0.793    1.326    2.498    0.999    4.066     35.700     16.970     35.850     15.500
    5.453    0.793    1.326    4.064    0.509    2.316     33.900     19.570     34.350     19.660
    4.064    0.509    2.316    5.999    0.438    0.183     33.900     21.650     34.350     19.660
    5.999    0.438    0.183    1.184    0.698    5.442     33.900     21.650     34.350     24.510
    3.075    0.449    3.832    1.477    0.764    5.186     34.350      7.360     35.400      6.060
    1.477    0.764    5.186    0.485    0.645    6.272     34.350      7.360     35.100      8.140
    5.999    0.438    0.183    5.453    0.793    1.326     34.350     19.660     35.700     19.920
    5.999    0.438    0.183    1.274    0.674    5.706     34.350     24.510     36.600     23.730
    3.075    0.449    3.832    6.180    0.647    0.443     34.650      4.070     35.400      6.060
    6.180    0.647    0.443    0.514    0.534    6.122     34.650      4.070     35.400      2.250
    1.477    0.764    5.186    5.446    0.754    0.377     35.100      8.140     36.600      9.530
    2.498    0.999    4.066    5.446    0.754    0.377     35.100     12.120     35.250     12.040
    5.446    0.754    0.377    0.764    0.370    5.547     35.250     12.040     36.600      9.530
    0.764    0.370    5.547    2.498    0.999    4.066     35.250     12.040     36.600     13.160
    0.932    0.808    5.744    1.274    0.674    5.706     35.250     36.810     38.850     34.900
    6.180    0.647    0.443    1.477    0.764    5.186     35.400      6.060     36.750      5.800
    5.999    0.438    0.183    4.175    0.724    2.586     35.700     19.920     36.600     23.730
    4.175    0.724    2.586    5.453    0.793    1.326     35.700     19.920     38.100     18.530
    2.498    0.999    4.066    4.639    0.568    1.832     35.850     15.160     36.600     13.160
    4.639    0.568    1.832    0.080    0.770    0.352     35.850     15.160     36.300     15.420
    0.080    0.770    0.352    2.498    0.999    4.066     35.850     15.160     35.850     15.500
    5.453    0.793    1.326    0.080    0.770    0.352     35.850     15.500     36.300     15.420
    4.639    0.568    1.832    5.453    0.793    1.326     36.300     15.420     38.100     18.530
    1.477    0.764    5.186    0.764    0.370    5.547     36.600      9.530     36.900      9.530
    4.639    0.568    1.832    0.764    0.370    5.547     36.600     13.160     37.950     12.900
    4.175    0.724    2.586    1.274    0.674    5.706     36.600     23.730     40.800     26.850
    6.180    0.647    0.443    4.177    0.913    2.419     36.750      5.800     38.100      4.500
    4.177    0.913    2.419    1.477    0.764    5.186     36.750      5.800     37.350      8.920
    0.764    0.370    5.547    4.857    0.686    1.802     36.900      9.530     38.100     11.600
    4.857    0.686    1.802    1.477    0.764    5.186     36.900      9.530     37.200      9.180
    6.180    0.647    0.443    2.380    0.662    3.360     37.050      2.510     38.100      4.500
    1.477    0.764    5.186    4.729    0.700    1.529     37.200      9.180     37.350      8.920
    4.857    0.686    1.802    4.729    0.700    1.529     37.200      9.180     37.800      9.180
    4.177    0.913    2.419    4.729    0.700    1.529     37.350      8.920     37.800      9.180
    4.177    0.913    2.419    4.857    0.686    1.802     37.800      9.180     38.250      9.270
    4.639    0.568    1.832    6.214    0.343    5.608     37.950     12.900     40.050     12.900
    6.214    0.343    5.608    0.764    0.370    5.547     37.950     12.900     38.250     12.380
    2.380    0.662    3.360    4.177    0.913    2.419     38.100      4.500     40.200      4.330
    0.764    0.370    5.547    4.115    0.630    2.898     38.100     11.600     38.250     12.380
    4.115    0.630    2.898    4.857    0.686    1.802     38.100     11.600     39.750     11.000
    4.639    0.568    1.832    4.175    0.724    2.586     38.100     18.530     40.650     18.790
    4.639    0.568    1.832    4.175    0.724    2.586     40.650     18.790     42.900     20.960
    4.857    0.686    1.802    4.530    0.254    1.617     38.250      9.270     39.900     10.570
    4.530    0.254    1.617    4.177    0.913    2.419     38.250      9.270     39.150      8.400
    6.214    0.343    5.608    4.115    0.630    2.898     38.250     12.380     40.050     12.900
    1.844    0.399    4.725    4.718    0.685    1.750     38.850      1.130     39.150      1.130
    1.274    0.674    5.706    4.293    0.718    1.604     38.850     34.900     38.400     31.350
    1.274    0.674    5.706    4.293    0.718    1.604     38.400     31.350     40.800     26.850
    4.293    0.718    1.604    0.932    0.808    5.744     38.850     34.900     41.250     35.770
    4.177    0.913    2.419    4.410    0.774    2.033     39.150      8.400     40.200      7.620
    4.410    0.774    2.033    4.530    0.254    1.617     39.150      8.400     40.350      8.400
    4.857    0.686    1.802    5.103    0.215    0.746     39.750     11.000     39.900     10.570
    5.103    0.215    0.746    4.115    0.630    2.898     39.750     11.000     40.650     12.380
    5.103    0.215    0.746    4.530    0.254    1.617     39.900     10.570     41.400     10.220
    4.639    0.568    1.832    4.115    0.630    2.898     40.050     12.900     40.650     12.380
    4.177    0.913    2.419    4.044    0.741    1.520     40.200      4.330     41.100      5.370
    4.044    0.741    1.520    2.380    0.662    3.360     40.200      4.330     40.800      3.460
    4.177    0.913    2.419    5.489    0.426    1.307     40.200      7.620     41.100      7.100
    4.177    0.913    2.419    5.489    0.426    1.307     41.100      7.100     41.100      5.370
    5.489    0.426    1.307    4.410    0.774    2.033     40.200      7.620     40.800      7.970
    4.410    0.774    2.033    2.721    0.622    3.588     40.350      8.400     40.800      7.970
    2.721    0.622    3.588    4.530    0.254    1.617     40.350      8.400     41.250      9.270
    4.639    0.568    1.832    5.103    0.215    0.746     40.650     12.380     42.900     11.780
    2.721    0.622    3.588    5.489    0.426    1.307     40.800      7.970     41.550      8.920
    4.175    0.724    2.586    4.293    0.718    1.604     40.800     26.850     41.550     26.590
    5.489    0.426    1.307    4.044    0.741    1.520     41.100      5.370     43.650      3.550
    4.530    0.254    1.617    2.280    0.875    4.676     41.250      9.270     41.400     10.220
    2.280    0.875    4.676    2.721    0.622    3.588     41.250      9.270     41.550      8.920
    0.932    0.808    5.744    0.914    0.618    6.124     41.250     35.770     41.700     38.280
    0.932    0.808    5.744    0.914    0.618    6.124     41.700     38.280     43.800     40.880
    0.914    0.618    6.124    4.293    0.718    1.604     41.250     35.770     42.600     35.160
    0.914    0.618    6.124    4.293    0.718    1.604     42.600     35.160     44.550     31.780
    2.280    0.875    4.676    5.103    0.215    0.746     41.400     10.220     42.900     11.090
    5.489    0.426    1.307    2.280    0.875    4.676     41.550      8.920     43.050      9.270
    4.175    0.724    2.586    2.387    0.720    4.616     41.550     26.590     43.350     22.950
    2.387    0.720    4.616    4.293    0.718    1.604     41.550     26.590     43.950     27.630
    2.766    0.655    3.974    4.622    0.637    1.212     41.850      0.090     41.850      0.430
    2.766    0.655    3.974    2.368    0.659    3.354     41.850      2.170     42.300      2.420
    2.368    0.659    3.354    4.044    0.741    1.520     41.850      2.510     42.300      2.420
    2.766    0.655    3.974    4.044    0.741    1.520     42.300      2.420     43.650      3.550
    5.103    0.215    0.746    4.392    0.393    1.927     42.900     11.090     42.900     11.780
    4.392    0.393    1.927    2.280    0.875    4.676     42.900     11.090     43.650     10.310
    4.392    0.393    1.927    4.639    0.568    1.832     42.900     11.780     44.550     14.980
    4.175    0.724    2.586    3.936    0.695    2.954     42.900     20.960     43.350     21.740
    3.936    0.695    2.954    4.639    0.568    1.832     42.900     20.960     45.450     19.310
    2.280    0.875    4.676    4.783    0.444    1.006     43.050      9.270     43.650     10.310
    4.783    0.444    1.006    5.489    0.426    1.307     43.050      9.270     45.600      7.100
    0.932    0.808    5.744    2.333    0.939    3.960     43.200     42.440     43.350     42.180
    4.175    0.724    2.586    6.111    0.750    0.640     43.350     21.740     43.350     22.950
    6.111    0.750    0.640    3.936    0.695    2.954     43.350     21.740     44.700     21.480
    6.111    0.750    0.640    2.387    0.720    4.616     43.350     22.950     45.600     23.210
    5.489    0.426    1.307    2.766    0.655    3.974     43.650      3.550     44.400      3.460
    4.392    0.393    1.927    4.783    0.444    1.006     43.650     10.310     45.900     10.570
    0.914    0.618    6.124    3.430    0.062    2.379     43.800     40.880     44.400     40.880
    0.932    0.808    5.744    3.430    0.062    2.379     43.800     40.880     43.800     41.920
    2.387    0.720    4.616    2.046    0.635    4.885     43.950     27.630     45.600     26.850
    2.387    0.720    4.616    2.046    0.635    4.885     45.600     26.850     46.050     24.850
    2.046    0.635    4.885    4.293    0.718    1.604     43.950     27.630     45.300     29.790
    2.766    0.655    3.974    1.385    0.671    5.008     44.400      3.460     46.650      1.470
    1.385    0.671    5.008    5.489    0.426    1.307     44.400      3.460     44.850      4.240
    0.914    0.618    6.124    4.697    0.364    2.115     44.400     40.880     45.150     32.300
    4.697    0.364    2.115    3.430    0.062    2.379     44.400     40.880     45.750     42.180
    4.639    0.568    1.832    1.247    0.197    5.407     44.550     14.980     44.550     16.190
    4.639    0.568    1.832    1.247    0.197    5.407     44.550     16.190     45.900     17.320
    1.247    0.197    5.407    4.392    0.393    1.927     44.550     14.980     46.800     13.860
    4.293    0.718    1.604    5.642    0.576    1.206     44.550     31.780     45.300     29.790
    5.642    0.576    1.206    0.914    0.618    6.124     44.550     31.780     45.150     32.300
    6.111    0.750    0.640    0.162    0.433    6.022     44.700     21.480     45.600     23.210
    0.162    0.433    6.022    3.936    0.695    2.954     44.700     21.480     45.900     20.610
    1.385    0.671    5.008    0.915    0.691    5.683     44.850      4.240     46.200      4.500
    0.915    0.691    5.683    5.489    0.426    1.307     44.850      4.240     44.400      5.540
    0.915    0.691    5.683    5.489    0.426    1.307     44.400      5.540     45.600      7.100
    5.642    0.576    1.206    4.697    0.364    2.115     45.150     32.300     45.450     31.780
    5.642    0.576    1.206    2.046    0.635    4.885     45.300     29.790     46.200     29.270
    4.639    0.568    1.832    4.461    0.811    2.268     45.450     19.310     45.900     17.320
    4.461    0.811    2.268    3.936    0.695    2.954     45.450     19.310     45.750     19.660
    5.642    0.576    1.206    3.283    0.580    3.406     45.450     31.780     45.900     31.520
    3.283    0.580    3.406    4.697    0.364    2.115     45.450     31.780     46.350     31.610
    0.915    0.691    5.683    4.783    0.444    1.006     45.600      7.100     46.200      6.580
    0.162    0.433    6.022    2.387    0.720    4.616     45.600     23.210     46.050     24.850
    3.936    0.695    2.954    5.423    0.668    0.250     45.750     19.660     45.900     20.610
    5.423    0.668    0.250    4.461    0.811    2.268     45.750     19.660     46.800     19.400
    4.392    0.393    1.927    3.797    0.300    2.983     45.900     10.570     46.950     11.340
    3.797    0.300    2.983    4.783    0.444    1.006     45.900     10.570     47.550      8.400
    4.461    0.811    2.268    1.247    0.197    5.407     45.900     17.320     47.850     17.580
    5.423    0.668    0.250    0.162    0.433    6.022     45.900     20.610     46.800     20.090
    5.642    0.576    1.206    3.420    0.541    3.224     45.900     31.520     46.650     30.740
    3.420    0.541    3.224    3.283    0.580    3.406     45.900     31.520     46.350     31.610
    3.430    0.062    2.379    0.199    0.739    0.290     45.900     42.260     45.900     42.440
    2.688    0.798    3.819    2.766    0.655    3.974     46.050      0.090     46.650      1.470
    2.046    0.635    4.885    0.162    0.433    6.022     46.050     24.850     46.800     24.600
    4.697    0.364    2.115    0.199    0.739    0.290     46.050     42.180     46.200     42.260
    1.385    0.671    5.008    6.168    0.346    0.790     46.200      4.500     47.700      3.460
    6.168    0.346    0.790    0.915    0.691    5.683     46.200      4.500     46.650      6.320
    0.915    0.691    5.683    2.004    0.568    4.557     46.200      6.580     46.650      6.320
    2.004    0.568    4.557    4.783    0.444    1.006     46.200      6.580     47.550      8.400
    5.642    0.576    1.206    1.766    0.261    4.426     46.200     29.270     46.650     30.740
    1.766    0.261    4.426    2.046    0.635    4.885     46.200     29.270     46.200     27.710
    1.766    0.261    4.426    2.046    0.635    4.885     46.200     27.710     48.600     25.630
    0.199    0.739    0.290    4.952    0.500    1.877     46.200     42.260     46.350     42.520
    4.697    0.364    2.115    4.952    0.500    1.877     46.200     42.260     46.800     42.440
    0.199    0.739    0.290    1.390    0.395    4.657     46.200     42.780     46.350     42.700
    4.697    0.364    2.115    3.420    0.541    3.224     46.350     31.610     46.800     31.520
    1.385    0.671    5.008    2.688    0.798    3.819     46.650      1.470     47.400      1.390
    6.168    0.346    0.790    2.004    0.568    4.557     46.650      6.320     48.600      6.410
